theta           phi             x                y                z                Bx               By               Bz
3.44561775E+00  4.84844221E+00  +1.32695098E+00  -9.69292247E+00  +8.37824637E-02  +3.43517005E-01  +5.94805696E-02  +2.62212346E-03
3.44561775E+00  4.89791611E+00  +1.80177246E+00  -9.59995656E+00  +9.13824381E-02  +3.40599140E-01  +7.58530969E-02  +5.30056291E-03
3.44561775E+00  4.94739001E+00  +2.27103466E+00  -9.48537821E+00  +1.03169699E-01  +3.36975621E-01  +9.14240944E-02  +7.72676843E-03
3.44561775E+00  4.99686391E+00  +2.73402442E+00  -9.35011137E+00  +1.18390287E-01  +3.32759593E-01  +1.06220048E-01  +9.78598003E-03
3.44561775E+00  5.04633781E+00  +3.19013935E+00  -9.19499607E+00  +1.36116226E-01  +3.28034965E-01  +1.20293987E-01  +1.13756521E-02
3.44561775E+00  5.09581171E+00  +3.63887449E+00  -9.02080426E+00  +1.55301942E-01  +3.22823398E-01  +1.33726709E-01  +1.23981219E-02
3.44561775E+00  5.14528561E+00  +4.07979628E+00  -8.82821357E+00  +1.74831903E-01  +3.17090263E-01  +1.46635584E-01  +1.27678864E-02
3.44561775E+00  5.19475951E+00  +4.51248664E+00  -8.61774031E+00  +1.93566504E-01  +3.10776112E-01  +1.59180610E-01  +1.24309904E-02
3.44561775E+00  5.24423341E+00  +4.93645847E+00  -8.38966865E+00  +2.10395862E-01  +3.03818607E-01  +1.71551658E-01  +1.13830434E-02
3.44561775E+00  5.29370731E+00  +5.35106307E+00  -8.14401968E+00  +2.24303664E-01  +2.96145331E-01  +1.83931726E-01  +9.67507164E-03
3.44561775E+00  5.34318121E+00  +5.75541570E+00  -7.88058148E+00  +2.34433960E-01  +2.87652748E-01  +1.96450366E-01  +7.40790487E-03
3.44561775E+00  5.39265511E+00  +6.14835717E+00  -7.59899250E+00  +2.40150756E-01  +2.78203658E-01  +2.09151821E-01  +4.72262916E-03
3.44561775E+00  5.44212901E+00  +6.52845683E+00  -7.29885493E+00  +2.41083106E-01  +2.67658223E-01  +2.21994608E-01  +1.79160106E-03
3.44561775E+00  5.49160291E+00  +6.89405337E+00  -6.97985400E+00  +2.37151939E-01  +2.55921588E-01  +2.34879342E-01  -1.19139959E-03
3.44561775E+00  5.54107681E+00  +7.24332573E+00  -6.64186476E+00  +2.28576972E-01  +2.42975874E-01  +2.47683864E-01  -4.02476675E-03
3.44561775E+00  5.59055071E+00  +7.57438441E+00  -6.28503486E+00  +2.15864002E-01  +2.28877810E-01  +2.60281941E-01  -6.51672280E-03
3.44561775E+00  5.64002461E+00  +7.88537356E+00  -5.90983711E+00  +1.99774897E-01  +2.13730630E-01  +2.72537176E-01  -8.50407163E-03
3.44561775E+00  5.68949851E+00  +8.17457483E+00  -5.51708999E+00  +1.81283323E-01  +1.97656316E-01  +2.84286714E-01  -9.86683236E-03
3.44561775E+00  5.73897241E+00  +8.44050398E+00  -5.10794670E+00  +1.61518527E-01  +1.80788828E-01  +2.95340260E-01  -1.05342333E-02
3.44561775E+00  5.78844631E+00  +8.68199124E+00  -4.68385508E+00  +1.41699013E-01  +1.63286931E-01  +3.05507654E-01  -1.04822691E-02
3.44561775E+00  5.83792021E+00  +8.89823707E+00  -4.24649319E+00  +1.23058406E-01  +1.45346270E-01  +3.14642251E-01  -9.72791002E-03
3.44561775E+00  5.88739411E+00  +9.08883657E+00  -3.79768731E+00  +1.06766614E-01  +1.27191218E-01  +3.22670685E-01  -8.32503265E-03
3.44561775E+00  5.93686801E+00  +9.25376779E+00  -3.33932089E+00  +9.38505529E-02  +1.09045608E-01  +3.29587191E-01  -6.36302970E-03
3.44561775E+00  5.98634191E+00  +9.39334327E+00  -2.87324486E+00  +8.51205801E-02  +9.10997235E-02  +3.35417536E-01  -3.96546286E-03
3.44561775E+00  6.03581581E+00  +9.50812962E+00  -2.40120006E+00  +8.11106355E-02  +7.34929743E-02  +3.40182540E-01  -1.28478661E-03
3.44561775E+00  6.08528971E+00  +9.59884685E+00  -1.92476167E+00  +8.20403191E-02  +5.63179455E-02  +3.43891980E-01  +1.51007965E-03
3.44561775E+00  6.13476361E+00  +9.66626636E+00  -1.44531223E+00  +8.78050149E-02  +3.96356034E-02  +3.46571461E-01  +4.25233400E-03
3.44561775E+00  6.18423751E+00  +9.71113255E+00  -9.64043467E-01  +9.79960151E-02  +2.34865938E-02  +3.48291176E-01  +6.79430811E-03
3.44561775E+00  6.23371141E+00  +9.73412797E+00  -4.81978580E-01  +1.11946247E-01  +7.89112078E-03  +3.49161210E-01  +9.01303253E-03
3.44561775E+00  6.28318531E+00  +9.73588094E+00  -2.38460309E-15  +1.28790079E-01  -7.16014662E-03  +3.49291078E-01  +1.08024940E-02
3.64830115E+00  0.00000000E+00  +9.77972544E+00  +0.00000000E+00  +2.06241383E-01  -1.07846074E-02  +3.48212588E-01  +1.00891318E-02
3.64830115E+00  4.94739001E-02  +9.75522815E+00  +4.83023340E-01  +2.23054055E-01  -2.56446523E-02  +3.47511125E-01  +1.23715521E-02
3.64830115E+00  9.89478001E-02  +9.71021807E+00  +9.63952685E-01  +2.42095182E-01  -3.98505967E-02  +3.46180850E-01  +1.40301368E-02
3.64830115E+00  1.48421700E-01  +9.64552454E+00  +1.44221089E+00  +2.62290156E-01  -5.35308531E-02  +3.44268090E-01  +1.49330620E-02
3.64830115E+00  1.97895600E-01  +9.56179287E+00  +1.91733161E+00  +2.82464434E-01  -6.68735540E-02  +3.41756286E-01  +1.49914622E-02
3.64830115E+00  2.47369500E-01  +9.45936048E+00  +2.38888381E+00  +3.01400229E-01  -8.01052750E-02  +3.38602086E-01  +1.41814427E-02
3.64830115E+00  2.96843400E-01  +9.33818612E+00  +2.85637334E+00  +3.17919186E-01  -9.34600538E-02  +3.34764741E-01  +1.25536675E-02
3.64830115E+00  3.46317300E-01  +9.19785855E+00  +3.31914544E+00  +3.30974697E-01  -1.07143605E-01  +3.30201138E-01  +1.02254258E-02
3.64830115E+00  3.95791200E-01  +9.03767669E+00  +3.77631062E+00  +3.39733647E-01  -1.21299080E-01  +3.24838453E-01  +7.36159916E-03
3.64830115E+00  4.45265101E-01  +8.85677376E+00  +4.22670572E+00  +3.43634908E-01  -1.35983105E-01  +3.18559547E-01  +4.15465541E-03
3.64830115E+00  4.94739001E-01  +8.65425664E+00  +4.66889252E+00  +3.42421762E-01  -1.51161253E-01  +3.11223815E-01  +8.09777397E-04
3.64830115E+00  5.44212901E-01  +8.42933870E+00  +5.10118980E+00  +3.36152134E-01  -1.66725911E-01  +3.02715000E-01  -2.46466240E-03
3.64830115E+00  5.93686801E-01  +8.18145349E+00  +5.52173245E+00  +3.25192562E-01  -1.82527180E-01  +2.92984921E-01  -5.46549746E-03
3.64830115E+00  6.43160701E-01  +7.91034421E+00  +5.92855182E+00  +3.10199654E-01  -1.98398294E-01  +2.82064247E-01  -8.00673326E-03
3.64830115E+00  6.92634601E-01  +7.61612657E+00  +6.31967146E+00  +2.92088259E-01  -2.14161908E-01  +2.70037116E-01  -9.93504171E-03
3.64830115E+00  7.42108501E-01  +7.29932186E+00  +6.69321117E+00  +2.71982486E-01  -2.29621185E-01  +2.57004845E-01  -1.11432520E-02
3.64830115E+00  7.91582401E-01  +6.96085627E+00  +7.04748830E+00  +2.51147107E-01  -2.44554872E-01  +2.43069546E-01  -1.15762371E-02
3.64830115E+00  8.41056301E-01  +6.60202394E+00  +7.38110342E+00  +2.30901822E-01  -2.58733751E-01  +2.28346725E-01  -1.12284154E-02
3.64830115E+00  8.90530201E-01  +6.22441656E+00  +7.69299724E+00  +2.12526346E-01  -2.71957747E-01  +2.12988778E-01  -1.01364023E-02
3.64830115E+00  9.40004101E-01  +5.82982808E+00  +7.98247036E+00  +1.97167490E-01  -2.84092509E-01  +1.97192076E-01  -8.37138597E-03
3.64830115E+00  9.89478001E-01  +5.42014898E+00  +8.24916459E+00  +1.85759130E-01  -2.95078728E-01  +1.81174334E-01  -6.03422265E-03
3.64830115E+00  1.03895190E+00  +4.99726562E+00  +8.49301234E+00  +1.78962580E-01  -3.04905870E-01  +1.65134628E-01  -3.25320926E-03
3.64830115E+00  1.08842580E+00  +4.56297805E+00  +8.71416650E+00  +1.77131252E-01  -3.13573371E-01  +1.49224441E-01  -1.81471931E-04
3.64830115E+00  1.13789970E+00  +4.11894514E+00  +8.91292725E+00  +1.80302172E-01  -3.21075771E-01  +1.33548628E-01  +3.00955823E-03
3.64830115E+00  1.18737360E+00  +3.66666042E+00  +9.08968586E+00  +1.88215479E-01  -3.27424680E-01  +1.18187737E-01  +6.14074327E-03
3.64830115E+00  1.23684750E+00  +3.20745359E+00  +9.24490123E+00  +2.00356540E-01  -3.32681237E-01  +1.03214268E-01  +9.03551194E-03
3.64830115E+00  1.28632140E+00  +2.74250216E+00  +9.37910447E+00  +2.16005563E-01  -3.36959754E-01  +8.86826850E-02  +1.15251545E-02
3.64830115E+00  1.33579530E+00  +2.27283526E+00  +9.49289871E+00  +2.34277427E-01  -3.40391722E-01  +7.45979264E-02  +1.34506998E-02
3.64830115E+00  1.38526920E+00  +1.79932420E+00  +9.58691208E+00  +2.54147155E-01  -3.43079642E-01  +6.08864992E-02  +1.46695076E-02
3.64830115E+00  1.43474310E+00  +1.32267503E+00  +9.66168806E+00  +2.74475046E-01  -3.45079996E-01  +4.73921038E-02  +1.50726251E-02
3.64830115E+00  1.48421700E+00  +8.43446802E-01  +9.71754238E+00  +2.94051909E-01  -3.46423382E-01  +3.38991701E-02  +1.46080714E-02
3.64830115E+00  1.53369090E+00  +3.62108923E-01  +9.75444216E+00  +3.11672600E-01  -3.47141305E-01  +2.01706331E-02  +1.32966983E-02
3.64830115E+00  1.58316480E+00  -1.20870308E-01  +9.77195200E+00  +3.26227013E-01  -3.47264680E-01  +5.98373471E-03  +1.12310427E-02
3.64830115E+00  1.63263870E+00  -6.04925562E-01  +9.76925918E+00  +3.36788153E-01  -3.46791754E-01  -8.84278676E-03  +8.55949668E-03
3.64830115E+00  1.68211260E+00  -1.08930929E+00  +9.74526179E+00  +3.42680783E-01  -3.45656395E-01  -2.44282480E-02  +5.46563114E-03
3.64830115E+00  1.73158650E+00  -1.57303418E+00  +9.69869350E+00  +3.43524082E-01  -3.43729585E-01  -4.08156643E-02  +2.15092700E-03
3.64830115E+00  1.78106040E+00  -2.05484916E+00  +9.62826023E+00  +3.39250056E-01  -3.40860283E-01  -5.79682283E-02  -1.17657418E-03
3.64830115E+00  1.83053430E+00  -2.53324822E+00  +9.53277168E+00  +3.30103358E-01  -3.36931112E-01  -7.57802587E-02  -4.31045793E-03
3.64830115E+00  1.88000820E+00  -3.00650863E+00  +9.41125831E+00  +3.16627571E-01  -3.31892462E-01  -9.40975609E-02  -7.05611909E-03
3.64830115E+00  1.92948210E+00  -3.47275409E+00  +9.26306943E+00  +2.99639072E-01  -3.25754990E-01  -1.12735220E-01  -9.24527421E-03
3.64830115E+00  1.97895600E+00  -3.93003747E+00  +9.08794792E+00  +2.80185393E-01  -3.18553940E-01  -1.31484402E-01  -1.07510778E-02
3.64830115E+00  2.02842990E+00  -4.37643551E+00  +8.88607496E+00  +2.59484493E-01  -3.10320559E-01  -1.50112008E-01  -1.14974626E-02
3.64830115E+00  2.07790380E+00  -4.81014477E+00  +8.65807761E+00  +2.38845207E-01  -3.01085950E-01  -1.68366501E-01  -1.14597454E-02
3.64830115E+00  2.12737770E+00  -5.22956577E+00  +8.40499547E+00  +2.19574772E-01  -2.90911822E-01  -1.85999878E-01  -1.06586556E-02
3.64830115E+00  2.17685160E+00  -5.63336340E+00  +8.12820904E+00  +2.02883698E-01  -2.79918588E-01  -2.02800801E-01  -9.15232923E-03
3.64830115E+00  2.22632550E+00  -6.02049529E+00  +7.82934015E+00  +1.89799454E-01  -2.68282175E-01  -2.18619599E-01  -7.03013070E-03
3.64830115E+00  2.27579940E+00  -6.39020701E+00  +7.51014056E+00  +1.81098038E-01  -2.56195717E-01  -2.33366966E-01  -4.40958055E-03
3.64830115E+00  2.32527330E+00  -6.74199922E+00  +7.17238571E+00  +1.77258599E-01  -2.43822773E-01  -2.46989001E-01  -1.43438087E-03
3.64830115E+00  2.37474720E+00  -7.07557764E+00  +6.81778844E+00  +1.78443927E-01  -2.31277580E-01  -2.59444091E-01  +1.73025907E-03
3.64830115E+00  2.42422110E+00  -7.39080206E+00  +6.44794419E+00  +1.84508889E-01  -2.18643350E-01  -2.70705752E-01  +4.90689873E-03
3.64830115E+00  2.47369500E+00  -7.68765298E+00  +6.06431231E+00  +1.95034797E-01  -2.06003574E-01  -2.80787408E-01  +7.91697004E-03
3.64830115E+00  2.52316890E+00  -7.96622455E+00  +5.66822424E+00  +2.09378289E-01  -1.93449244E-01  -2.89759833E-01  +1.05883369E-02
3.64830115E+00  2.57264280E+00  -8.22672859E+00  +5.26089384E+00  +2.26716647E-01  -1.81048278E-01  -2.97738263E-01  +1.27578186E-02
3.64830115E+00  2.62211670E+00  -8.46947308E+00  +4.84340532E+00  +2.46078285E-01  -1.68799321E-01  -3.04847668E-01  +1.42747929E-02
3.64830115E+00  2.67159060E+00  -8.69478420E+00  +4.41667628E+00  +2.66365475E-01  -1.56606787E-01  -3.11197122E-01  +1.50141171E-02
3.64830115E+00  2.72106450E+00  -8.90287556E+00  +3.98142092E+00  +2.86389533E-01  -1.44295737E-01  -3.16882531E-01  +1.48983832E-02
3.64830115E+00  2.77053840E+00  -9.09370560E+00  +3.53814722E+00  +3.04933329E-01  -1.31653462E-01  -3.22003743E-01  +1.39184121E-02
3.64830115E+00  2.82001230E+00  -9.26687335E+00  +3.08720537E+00  +3.20837547E-01  -1.18469513E-01  -3.26664600E-01  +1.21393296E-02
3.64830115E+00  2.86948620E+00  -9.42158300E+00  +2.62887845E+00  +3.33092364E-01  -1.04558046E-01  -3.30942341E-01  +9.68963223E-03
3.64830115E+00  2.91896010E+00  -9.55667789E+00  +2.16349090E+00  +3.40915235E-01  -8.97681977E-02  -3.34845828E-01  +6.74120445E-03
3.64830115E+00  2.96843400E+00  -9.67072685E+00  +1.69150993E+00  +3.43804111E-01  -7.39959064E-02  -3.38296544E-01  +3.49004374E-03
3.64830115E+00  3.01790790E+00  -9.76214036E+00  +1.21362285E+00  +3.41564987E-01  -5.72002794E-02  -3.41151216E-01  +1.42617139E-04
3.64830115E+00  3.06738180E+00  -9.82929781E+00  +7.30782574E-01  +3.34318422E-01  -3.94153618E-02  -3.43254839E-01  -3.09300959E-03
3.64830115E+00  3.11685570E+00  -9.87067337E+00  +2.44220170E-01  +3.22490837E-01  -2.07476116E-02  -3.44490570E-01  -6.01599053E-03
3.64830115E+00  3.16632960E+00  -9.88495341E+00  -2.44573487E-01  +3.06793520E-01  -1.35952009E-03  -3.44795034E-01  -8.44558784E-03
3.64830115E+00  3.21580350E+00  -9.87114050E+00  -7.33893467E-01  +2.88187707E-01  +1.85499973E-02  -3.44135213E-01  -1.02368111E-02
3.64830115E+00  3.26527740E+00  -9.82863633E+00  -1.22188958E+00  +2.67831751E-01  +3.87578161E-02  -3.42474823E-01  -1.12927204E-02
3.64830115E+00  3.31475130E+00  -9.75729374E+00  -1.70665137E+00  +2.47008705E-01  +5.90213553E-02  -3.39764985E-01  -1.15685201E-02
3.64830115E+00  3.36422520E+00  -9.65742858E+00  -2.18629937E+00  +2.27037972E-01  +7.90859583E-02  -3.35970445E-01  -1.10677266E-02
3.64830115E+00  3.41369910E+00  -9.52978740E+00  -2.65907043E+00  +2.09179850E-01  +9.87035061E-02  -3.31110605E-01  -9.83441969E-03
3.64830115E+00  3.46317300E+00  -9.37547461E+00  -3.12338526E+00  +1.94544392E-01  +1.17658305E-01  -3.25280104E-01  -7.94600494E-03
3.64830115E+00  3.51264690E+00  -9.19585163E+00  -3.57788984E+00  +1.84014996E-01  +1.35785001E-01  -3.18627359E-01  -5.50895915E-03
3.64830115E+00  3.56212080E+00  -8.99242500E+00  -4.02146798E+00  +1.78193398E-01  +1.52966682E-01  -3.11303563E-01  -2.65683892E-03
3.64830115E+00  3.61159470E+00  -8.76674140E+00  -4.45322827E+00  +1.77369511E-01  +1.69119117E-01  -3.03421914E-01  +4.52886427E-04
3.64830115E+00  3.66106860E+00  -8.52030615E+00  -4.87247503E+00  +1.81518561E-01  +1.84180894E-01  -2.95058894E-01  +3.64632180E-03
3.64830115E+00  3.71054250E+00  -8.25453882E+00  -5.27867814E+00  +1.90325850E-01  +1.98121632E-01  -2.86289237E-01  +6.74413592E-03
3.64830115E+00  3.76001640E+00  -7.97076753E+00  -5.67145672E+00  +2.03231846E-01  +2.10958778E-01  -2.77212915E-01  +9.57109260E-03
3.64830115E+00  3.80949030E+00  -7.67024226E+00  -6.05057808E+00  +2.19481024E-01  +2.22762831E-01  -2.67939733E-01  +1.19602673E-02
3.64830115E+00  3.85896420E+00  -7.35413175E+00  -6.41595197E+00  +2.38158565E-01  +2.33643376E-01  -2.58538193E-01  +1.37551175E-02
3.64830115E+00  3.90843810E+00  -7.02347969E+00  -6.76758861E+00  +2.58214160E-01  +2.43729197E-01  -2.48989766E-01  +1.48180121E-02
3.64830115E+00  3.95791200E+00  -6.67913084E+00  -7.10550402E+00  +2.78489675E-01  +2.53160200E-01  -2.39185035E-01  +1.50495575E-02
3.64830115E+00  4.00738590E+00  -6.32166757E+00  -7.42958905E+00  +2.97770028E-01  +2.62091073E-01  -2.28960717E-01  +1.44115451E-02
3.64830115E+00  4.05685980E+00  -5.95139756E+00  -7.73948215E+00  +3.14861594E-01  +2.70687485E-01  -2.18144462E-01  +1.29398345E-02
3.64830115E+00  4.10633370E+00  -5.56840627E+00  -8.03448436E+00  +3.28684285E-01  +2.79098865E-01  -2.06577391E-01  +1.07397103E-02
3.64830115E+00  4.15580760E+00  -5.17265885E+00  -8.31353425E+00  +3.38356768E-01  +2.87414989E-01  -1.94114175E-01  +7.96823107E-03
3.64830115E+00  4.20528150E+00  -4.76412270E+00  -8.57523965E+00  +3.43260115E-01  +2.95632643E-01  -1.80622755E-01  +4.81374005E-03
3.64830115E+00  4.25475540E+00  -4.34288456E+00  -8.81795187E+00  +3.43075285E-01  +3.03656250E-01  -1.66000462E-01  +1.47976995E-03
3.64830115E+00  4.30422930E+00  -3.90924478E+00  -9.03986623E+00  +3.37797314E-01  +3.11335103E-01  -1.50201952E-01  -1.82531803E-03
3.64830115E+00  4.35370320E+00  -3.46378112E+00  -9.23913533E+00  +3.27732120E-01  +3.18515160E-01  -1.33260071E-01  -4.89651503E-03
3.64830115E+00  4.40317711E+00  -3.00738020E+00  -9.41398657E+00  +3.13480371E-01  +3.25072676E-01  -1.15284498E-01  -7.54321025E-03
3.64830115E+00  4.45265101E+00  -2.54123799E+00  -9.56283769E+00  +2.95908578E-01  +3.30911212E-01  -9.64398622E-02  -9.60429796E-03
3.64830115E+00  4.50212491E+00  -2.06683114E+00  -9.68440330E+00  +2.76103857E-01  +3.35934229E-01  -7.69200975E-02  -1.09626139E-02
3.64830115E+00  4.55159881E+00  -1.58586156E+00  -9.77778191E+00  +2.55309241E-01  +3.40026087E-01  -5.69349979E-02  -1.15525868E-02
3.64830115E+00  4.60107271E+00  -1.10017966E+00  -9.84251111E+00  +2.34840895E-01  +3.43065787E-01  -3.67095374E-02  -1.13592272E-02
3.64830115E+00  4.65054661E+00  -6.11694933E-01  -9.87858130E+00  +2.15994197E-01  +3.44968426E-01  -1.64828839E-02  -1.04113713E-02
3.64830115E+00  4.70002051E+00  -1.22285980E-01  -9.88640427E+00  +1.99949490E-01  +3.45723888E-01  +3.50467736E-03  -8.77379322E-03
3.64830115E+00  4.74949441E+00  +3.66277784E-01  -9.86674239E+00  +1.87688733E-01  +3.45400173E-01  +2.30349897E-02  -6.54165078E-03
3.64830115E+00  4.79896831E+00  +8.52392841E-01  -9.82061173E+00  +1.79931396E-01  +3.44104513E-01  +4.19314722E-02  -3.83788995E-03
3.64830115E+00  4.84844221E+00  +1.33465211E+00  -9.74917654E+00  +1.77094043E-01  +3.41931965E-01  +6.00630108E-02  -8.11033991E-04
3.64830115E+00  4.89791611E+00  +1.81185060E+00  -9.65365351E+00  +1.79276298E-01  +3.38944572E-01  +7.73353355E-02  +2.37039002E-03
3.64830115E+00  4.94739001E+00  +2.28297389E+00  -9.53524452E+00  +1.86274870E-01  +3.35195716E-01  +9.36840222E-02  +5.52786677E-03
3.64830115E+00  4.99686391E+00  +2.74718238E+00  -9.39511037E+00  +1.97622073E-01  +3.30768986E-01  +1.09078377E-01  +8.48369720E-03
3.64830115E+00  5.04633781E+00  +3.20380264E+00  -9.23437802E+00  +2.12635462E-01  +3.25785106E-01  +1.23531726E-01  +1.10674310E-02
3.64830115E+00  5.09581171E+00  +3.65232482E+00  -9.05414776E+00  +2.30460579E-01  +3.20361287E-01  +1.37107425E-01  +1.31179081E-02
3.64830115E+00  5.14528561E+00  +4.09238799E+00  -8.85546060E+00  +2.50098714E-01  +3.14554128E-01  +1.49916414E-01  +1.44881897E-02
3.64830115E+00  5.19475951E+00  +4.52373041E+00  -8.63921316E+00  +2.70430371E-01  +3.08333431E-01  +1.62110855E-01  +1.50607445E-02
3.64830115E+00  5.24423341E+00  +4.94609764E+00  -8.40605072E+00  +2.90255238E-01  +3.01604672E-01  +1.73877381E-01  +1.47704889E-02
3.64830115E+00  5.29370731E+00  +5.35912621E+00  -8.15629133E+00  +3.08360361E-01  +2.94253675E-01  +1.85424584E-01  +1.36232103E-02
3.64830115E+00  5.34318121E+00  +5.76223514E+00  -7.88991898E+00  +3.23609193E-01  +2.86173018E-01  +1.96956330E-01  +1.16980289E-02
3.64830115E+00  5.39265511E+00  +6.15455230E+00  -7.60664930E+00  +3.35031846E-01  +2.77256611E-01  +2.08632084E-01  +9.13381507E-03
3.64830115E+00  5.44212901E+00  +6.53488785E+00  -7.30604485E+00  +3.41898469E-01  +2.67384151E-01  +2.20528949E-01  +6.10866924E-03
3.64830115E+00  5.49160291E+00  +6.90175289E+00  -6.98764935E+00  +3.43767181E-01  +2.56424980E-01  +2.32624916E-01  +2.82157632E-03
3.64830115E+00  5.54107681E+00  +7.25341444E+00  -6.65111574E+00  +3.40506931E-01  +2.44269316E-01  +2.44813943E-01  -5.20050194E-04
3.64830115E+00  5.59055071E+00  +7.58797594E+00  -6.29631277E+00  +3.32300553E-01  +2.30868493E-01  +2.56945238E-01  -3.70878818E-03
3.64830115E+00  5.64002461E+00  +7.90347440E+00  -5.92340311E+00  +3.19633515E-01  +2.16256719E-01  +2.68862971E-01  -6.54663233E-03
3.64830115E+00  5.68949851E+00  +8.19798785E+00  -5.53289164E+00  +3.03270406E-01  +2.00540435E-01  +2.80422352E-01  -8.85874980E-03
3.64830115E+00  5.73897241E+00  +8.46974642E+00  -5.12564337E+00  +2.84216744E-01  +1.83866595E-01  +2.91477884E-01  -1.05089975E-02
3.64830115E+00  5.78844631E+00  +8.71723785E+00  -4.70287030E+00  +2.63662213E-01  +1.66396018E-01  +3.01864205E-01  -1.14108281E-02
3.64830115E+00  5.83792021E+00  +8.93929477E+00  -4.26608710E+00  +2.42904587E-01  +1.48298712E-01  +3.11396995E-01  -1.15296100E-02
3.64830115E+00  5.88739411E+00  +9.13515082E+00  -3.81703929E+00  +2.23259114E-01  +1.29765016E-01  +3.19904021E-01  -1.08776321E-02
3.64830115E+00  5.93686801E+00  +9.30445600E+00  -3.35761227E+00  +2.05962994E-01  +1.11012088E-01  +3.27269559E-01  -9.50614088E-03
3.64830115E+00  5.98634191E+00  +9.44724922E+00  -2.88973367E+00  +1.92086448E-01  +9.22707593E-02  +3.33459985E-01  -7.49859151E-03
3.64830115E+00  6.03581581E+00  +9.56389466E+00  -2.41528306E+00  +1.82460183E-01  +7.37564593E-02  +3.38508365E-01  -4.96701402E-03
3.64830115E+00  6.08528971E+00  +9.65499536E+00  -1.93602058E+00  +1.77625143E-01  +5.56430484E-02  +3.42468564E-01  -2.05010998E-03
3.64830115E+00  6.13476361E+00  +9.72130095E+00  -1.45354107E+00  +1.77807624E-01  +3.80560512E-02  +3.45378255E-01  +1.09060991E-03
3.64830115E+00  6.18423751E+00  +9.76362898E+00  -9.69254893E-01  +1.82922064E-01  +2.10839480E-02  +3.47263254E-01  +4.27924459E-03
3.64830115E+00  6.23371141E+00  +9.78281902E+00  -4.84389483E-01  +1.92600790E-01  +4.79084170E-03  +3.48174252E-01  +7.33666627E-03
3.64830115E+00  6.28318531E+00  +9.77972544E+00  -2.39534189E-15  +2.06241383E-01  -1.07846074E-02  +3.48212588E-01  +1.00891318E-02
3.85098454E+00  0.00000000E+00  +9.84646593E+00  +0.00000000E+00  +2.72024034E-01  -1.31337432E-02  +3.46476281E-01  +8.35973801E-03
3.85098454E+00  4.94739001E-02  +9.81690160E+00  +4.86077058E-01  +2.85830299E-01  -2.84137025E-02  +3.45793677E-01  +1.15599334E-02
